FIPS,Year,State,County,has_incentive,Program,Category,Benefit Type,Funding Level / Amount (Approx.),Incentive_CAT,COVID_program
13129,2020,Georgia,Gordon,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13129,2021,Georgia,Gordon,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13129,2022,Georgia,Gordon,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13131,2016,Georgia,Grady,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13131,2017,Georgia,Grady,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13131,2018,Georgia,Grady,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13131,2019,Georgia,Grady,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13131,2020,Georgia,Grady,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13131,2021,Georgia,Grady,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13131,2022,Georgia,Grady,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13133,2016,Georgia,Greene,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13133,2017,Georgia,Greene,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13133,2018,Georgia,Greene,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13133,2019,Georgia,Greene,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13133,2020,Georgia,Greene,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13133,2021,Georgia,Greene,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13133,2022,Georgia,Greene,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13135,2016,Georgia,Gwinnett,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13135,2017,Georgia,Gwinnett,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13135,2018,Georgia,Gwinnett,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13135,2019,Georgia,Gwinnett,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13135,2020,Georgia,Gwinnett,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13135,2021,Georgia,Gwinnett,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13135,2022,Georgia,Gwinnett,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13137,2016,Georgia,Habersham,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13137,2017,Georgia,Habersham,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13137,2018,Georgia,Habersham,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13137,2019,Georgia,Habersham,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13137,2020,Georgia,Habersham,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13137,2021,Georgia,Habersham,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13137,2022,Georgia,Habersham,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13139,2016,Georgia,Hall,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13139,2017,Georgia,Hall,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13139,2018,Georgia,Hall,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13139,2019,Georgia,Hall,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13139,2020,Georgia,Hall,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13139,2021,Georgia,Hall,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13139,2022,Georgia,Hall,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13141,2016,Georgia,Hancock,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13141,2017,Georgia,Hancock,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13141,2018,Georgia,Hancock,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13141,2019,Georgia,Hancock,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,0
13141,2020,Georgia,Hancock,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13141,2021,Georgia,Hancock,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
13141,2022,Georgia,Hancock,1,Georgia Dream Homeownership Program,Down payment assistance,Down payment assistance loan,"Typical assistance $5,000; higher amounts (e.g., $7,500$15,000) for public protectors, educators, and disabled households",3,
